"07103700","07105500","07105800","07106300","07106500","07109500","08313000","08330000","08354900","08355490","08358400","09095500","09152500","09163500","09261000"
07103700,07105500,07105800,07106300,07106500,07109500,08313000,08330000,08354900,08355490,08358400,09095500,09152500,09163500,09261000
0.562272242416516,0.608347033366588,0.459667018458404,0.621077126763245,0.60755386767383,0.22867862218083,0.126743734903962,0.234359796707945,0.359061205705231,0.726087582960736,0.545933946812181,0.124257979020726,0.128116148785943,0.140392506747083,0.108778818934111
-0.393994134985066,-0.34062478481206,-0.194087804312439,-0.438465634422905,-0.456673921685264,-0.177306274827024,-0.13706586553505,-0.368164512670979,-0.557631123269896,-1.03157105898861,-0.783372982514607,-0.101496914657001,-0.108099048524827,-0.127487203046312,-0.1089064665224
12.3111111111111,17.7111111111111,17.6222222222222,15.5111111111111,14.6,10.5777777777778,10.8222222222222,6.54545454545455,8.45454545454546,6.36842105263158,8.91111111111111,9.17777777777778,6.91111111111111,6.64444444444444,8.02222222222222
12.5333333333333,17.9777777777778,17.6666666666667,15.7111111111111,14.8222222222222,10.9111111111111,10.9333333333333,5.56818181818182,7.68181818181818,5.36842105263158,8.11111111111111,9.22222222222222,6.8,6.97777777777778,8
24.8941330705312,19.8721995721709,12.839490408445,20.0190301088277,20.1162322455371,10.8850117571797,7.14678971906224,20.9111396325703,31.0595112249849,66.5157038007384,45.4476516406305,5.30259925118609,6.34613409081126,5.96573851556035,6.05729160471476
-0.0352596792658948,0.0976971987391403,0.0797948024664594,0.0427053867797986,-0.0145138170752617,0.0901691317394868,-0.929257058677126,-0.0953553106721156,-0.289362708211268,2.47650104938455,-0.348739288616899,0.539614083072389,0.00690698865813444,0.0318452000244551,0.00304551457863238
0.479277619590162,0.34149717233107,0.272265018021225,0.351167716797698,0.355290803270739,0.126031759636688,0.0830729481887714,0.118532442050226,0.230512344284074,0.435134426548547,0.377636192161841,0.0645434646093979,0.093426641254422,0.0727779055929876,0.0766473948391686
0.245024236889864,0.200297541153925,0.116830888181482,0.358886310977771,0.321494233681394,0.110546909502532,0.0947589837055974,0.286403270972573,0.393589237098579,0.544947176946617,0.556993775736702,0.0677089854044025,0.0864787241827241,0.0760944984461806,0.0768662731997038
0.0830336671003135,0.0617199946105011,0.0445276875080542,0.040897424635235,0.0452744803494018,0.0662771190772057,0.0509605801963627,0.0602026720404485,0.0820180810079759,0.191972024117462,0.165072172855699,0.0459307786598194,0.0376751451463089,0.0380507229091571,0.0495217747294082
0.00395342025199645,0.00309638509327989,0.00191534270389541,0.00303532685649796,0.00298722602727166,0.00176425861333767,0.00138239009989157,0.00195637018732348,0.00410196547527268,0.0100308437982768,0.00621899582786391,0.00123707955433498,0.00123696399941605,0.00111180521390489,0.00133140646785089
60.893301248713,59.847452160929,62.9242924522881,52.014959585678,54.3679663870794,72.5222834525968,72.1447687804558,68.5325185271029,59.9094695999948,59.0336985561831,65.5754867651717,72.2876409544245,68.3268121449518,70.6587013984147,72.3235317653683
0,0,0,0.333333333333333,0.155555555555556,0,0,0.0227272727272727,0.409090909090909,34.7368421052632,29.6666666666667,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
